OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7655882,57133,3,27 September 2020,2,06 October 2020,08 October 2020,10147.44
7655883,57256,4,27 September 2020,6,07 October 2020,14 October 2020,53576.1
7655884,57142,4,27 September 2020,1,07 October 2020,19 October 2020,4768.74
7655885,57204,3,27 September 2020,5,03 October 2020,09 October 2020,76378
7655886,57221,4,27 September 2020,5,02 October 2020,22 October 2020,46795.275
7655887,57172,4,27 September 2020,4,29 September 2020,09 October 2020,26677.98
7655888,57172,1,28 September 2020,5,08 October 2020,10 October 2020,3625.65
7655889,57237,4,28 September 2020,7,01 October 2020,17 October 2020,7840.692
7655890,57219,5,28 September 2020,8,04 October 2020,22 October 2020,42319
7655891,57113,6,29 September 2020,6,05 October 2020,21 October 2020,7179
7655892,57196,3,29 September 2020,1,05 October 2020,15 October 2020,27004.68
7655893,57233,4,29 September 2020,8,07 October 2020,12 October 2020,3316.275
7655894,57235,4,29 September 2020,5,09 October 2020,15 October 2020,52895.052
7655895,57118,5,29 September 2020,2,02 October 2020,22 October 2020,2123
7655896,57251,2,29 September 2020,3,08 October 2020,26 October 2020,4803.6
7655897,57201,4,29 September 2020,7,01 October 2020,04 October 2020,10584.252
7655898,57246,4,29 September 2020,5,08 October 2020,26 October 2020,6290.775
7655899,57258,4,30 September 2020,4,05 October 2020,24 October 2020,28720.8
7655900,57210,4,30 September 2020,6,04 October 2020,14 October 2020,7702.2
7655901,57180,4,30 September 2020,2,09 October 2020,20 October 2020,8511.3
7655902,57169,4,30 September 2020,4,09 October 2020,18 October 2020,12449.25
7655903,57207,4,01 October 2020,3,10 October 2020,27 October 2020,13120.65
7655904,57118,5,01 October 2020,8,08 October 2020,22 October 2020,1022
7655905,57195,4,01 October 2020,4,06 October 2020,13 October 2020,12162.6
7655906,57244,5,01 October 2020,3,06 October 2020,09 October 2020,9242.4
7655907,57123,5,02 October 2020,8,08 October 2020,16 October 2020,3913
7655908,57130,3,02 October 2020,1,09 October 2020,15 October 2020,349
7655909,57158,2,02 October 2020,4,05 October 2020,20 October 2020,52892.2
7655910,57212,2,02 October 2020,4,06 October 2020,18 October 2020,39641.2
7655911,57148,3,02 October 2020,1,10 October 2020,15 October 2020,17471.5
7655912,57150,6,02 October 2020,4,10 October 2020,28 October 2020,8556
7655913,57151,4,03 October 2020,8,04 October 2020,19 October 2020,71549.685
7655914,57187,4,04 October 2020,6,10 October 2020,11 October 2020,16934.625
7655915,57246,6,04 October 2020,3,05 October 2020,23 October 2020,13548.05
7655916,57187,4,04 October 2020,8,05 October 2020,25 October 2020,10725.3
7655917,57154,4,06 October 2020,6,13 October 2020,31 October 2020,9087.39
7655918,57184,5,06 October 2020,6,11 October 2020,17 October 2020,28147.25
7655919,57268,3,06 October 2020,4,13 October 2020,26 October 2020,20144
7655920,57232,4,06 October 2020,4,11 October 2020,13 October 2020,8148.15
7655921,57265,4,06 October 2020,5,14 October 2020,30 October 2020,15902.235
7655922,57149,4,06 October 2020,8,14 October 2020,28 October 2020,9157.05
7655923,57081,4,06 October 2020,1,08 October 2020,16 October 2020,13892.085
7655924,57150,3,07 October 2020,1,09 October 2020,24 October 2020,10170
7655925,57125,6,07 October 2020,2,09 October 2020,29 October 2020,1020
7655926,57232,5,07 October 2020,8,08 October 2020,26 October 2020,21061.75
7655927,57119,3,07 October 2020,6,10 October 2020,15 October 2020,11648.8
7655928,57231,5,07 October 2020,3,17 October 2020,19 October 2020,14406
7655929,57268,4,07 October 2020,8,17 October 2020,03 November 2020,16867.404
7655930,57247,4,07 October 2020,1,17 October 2020,21 October 2020,6130.8
7655931,57149,6,08 October 2020,4,17 October 2020,31 October 2020,22871.2
7655932,57086,6,08 October 2020,4,10 October 2020,18 October 2020,16216
7655933,57249,4,09 October 2020,5,19 October 2020,05 November 2020,2787.75
7655934,57207,5,09 October 2020,8,17 October 2020,20 October 2020,2532
7655935,57219,6,09 October 2020,1,11 October 2020,13 October 2020,34355.5
7655936,57105,4,09 October 2020,1,18 October 2020,22 October 2020,15511.5
7655937,57126,4,09 October 2020,2,13 October 2020,17 October 2020,2722.5
7655938,57116,4,09 October 2020,7,18 October 2020,19 October 2020,10400.85
7655939,57094,4,09 October 2020,3,10 October 2020,17 October 2020,9639
7655940,57204,3,10 October 2020,6,14 October 2020,03 November 2020,22783
7655941,57185,6,10 October 2020,8,13 October 2020,19 October 2020,24928.5
7655942,57229,6,10 October 2020,3,16 October 2020,02 November 2020,46738
7655943,57270,4,10 October 2020,8,14 October 2020,17 October 2020,20147.13
7655944,57173,6,10 October 2020,5,14 October 2020,28 October 2020,21976
7655945,57169,3,11 October 2020,7,17 October 2020,02 November 2020,14822.67
7655946,57152,4,11 October 2020,4,16 October 2020,17 October 2020,3606.3
7655947,57167,3,11 October 2020,5,16 October 2020,03 November 2020,26745
7655948,57213,4,11 October 2020,6,12 October 2020,16 October 2020,6017.994
7655949,57213,6,12 October 2020,4,18 October 2020,30 October 2020,22046.25
7655950,57222,6,12 October 2020,5,14 October 2020,20 October 2020,69192.65
7655951,57184,5,12 October 2020,1,14 October 2020,17 October 2020,18901.1
7655952,57263,3,13 October 2020,2,15 October 2020,31 October 2020,125
7655953,57203,4,14 October 2020,8,24 October 2020,05 November 2020,14439.024
7655954,57143,3,14 October 2020,2,23 October 2020,12 November 2020,27757.8
7655955,57099,5,14 October 2020,6,16 October 2020,23 October 2020,10787
7655956,57262,5,14 October 2020,7,17 October 2020,24 October 2020,14190
7655957,57150,4,14 October 2020,7,23 October 2020,11 November 2020,6621.75
7655958,57248,3,14 October 2020,3,16 October 2020,03 November 2020,13262.6
7655959,57084,4,15 October 2020,6,18 October 2020,06 November 2020,21495.465
7655960,57134,4,16 October 2020,6,26 October 2020,11 November 2020,7648.2
7655961,57259,3,16 October 2020,3,20 October 2020,05 November 2020,4644.55
7655962,57107,4,16 October 2020,1,20 October 2020,09 November 2020,20636.1
7655963,57099,3,16 October 2020,6,25 October 2020,05 November 2020,36358
7655964,57224,4,16 October 2020,4,24 October 2020,10 November 2020,10082.7
7655965,57093,4,17 October 2020,5,19 October 2020,06 November 2020,29070.9
7655966,57185,4,18 October 2020,4,27 October 2020,03 November 2020,14110.506
7655967,57106,6,18 October 2020,6,28 October 2020,07 November 2020,11674.7
7655968,57251,2,19 October 2020,8,21 October 2020,24 October 2020,22344
7655969,57256,4,19 October 2020,2,29 October 2020,07 November 2020,8516.88
7655970,57214,4,19 October 2020,7,24 October 2020,03 November 2020,5727.276
7655971,57245,4,19 October 2020,6,26 October 2020,13 November 2020,1506.6
7655972,57224,6,19 October 2020,2,26 October 2020,13 November 2020,28461.15
7655973,57173,6,20 October 2020,8,22 October 2020,09 November 2020,26642
7655974,57150,6,20 October 2020,6,26 October 2020,29 October 2020,2805
7655975,57088,6,20 October 2020,5,28 October 2020,31 October 2020,4039
7655976,57205,5,20 October 2020,8,30 October 2020,12 November 2020,12804.6
7655977,57207,6,20 October 2020,2,28 October 2020,05 November 2020,10872.75
7655978,57149,5,21 October 2020,1,24 October 2020,06 November 2020,25720.5
7655979,57116,4,21 October 2020,8,26 October 2020,14 November 2020,17717.4
7655980,57118,4,21 October 2020,4,29 October 2020,12 November 2020,18654.975
7655981,57175,4,22 October 2020,4,25 October 2020,28 October 2020,32957.28
7655982,57093,2,22 October 2020,1,25 October 2020,26 October 2020,8040.15
7655983,57252,3,22 October 2020,4,01 November 2020,21 November 2020,20315
7655984,57081,4,22 October 2020,6,30 October 2020,01 November 2020,8264.7
7655985,57127,4,23 October 2020,5,31 October 2020,15 November 2020,10780.65
7655986,57277,6,23 October 2020,8,31 October 2020,05 November 2020,545
7655987,57277,4,23 October 2020,5,02 November 2020,18 November 2020,21653.1
7655988,57234,4,23 October 2020,2,31 October 2020,13 November 2020,51397.2
7655989,57173,6,23 October 2020,2,02 November 2020,10 November 2020,30188.9
7655990,57118,4,24 October 2020,1,28 October 2020,31 October 2020,16346.358
7655991,57264,4,25 October 2020,1,03 November 2020,14 November 2020,18821.034
7655992,57203,3,25 October 2020,4,01 November 2020,16 November 2020,1500
7655993,57250,4,25 October 2020,4,26 October 2020,08 November 2020,6782.4
7655994,57179,4,25 October 2020,5,29 October 2020,05 November 2020,3698.55
7655995,57132,4,25 October 2020,1,01 November 2020,21 November 2020,2709
7655996,57098,4,26 October 2020,2,29 October 2020,08 November 2020,28254.96
7655997,57278,3,27 October 2020,5,28 October 2020,13 November 2020,11602
7655998,57203,2,27 October 2020,2,03 November 2020,08 November 2020,21557.34
7655999,57102,6,27 October 2020,2,04 November 2020,15 November 2020,3479.2
7656000,57134,4,27 October 2020,2,03 November 2020,09 November 2020,10853.1
7656001,57218,4,28 October 2020,4,06 November 2020,11 November 2020,4753.53
7656002,57161,3,28 October 2020,5,05 November 2020,22 November 2020,7676.68
7656003,57234,6,28 October 2020,2,02 November 2020,20 November 2020,2839.1
7656004,57272,5,29 October 2020,6,31 October 2020,05 November 2020,4276
7656005,57159,3,30 October 2020,1,04 November 2020,18 November 2020,34464.75
7656006,57260,4,30 October 2020,8,06 November 2020,18 November 2020,32.4
7656007,57156,6,30 October 2020,6,07 November 2020,25 November 2020,7267
7656008,57125,4,30 October 2020,1,31 October 2020,03 November 2020,19117.35
7656009,57253,4,31 October 2020,5,09 November 2020,15 November 2020,11337.966
7656010,57134,3,31 October 2020,1,05 November 2020,14 November 2020,16618
7656011,57263,4,01 November 2020,4,11 November 2020,20 November 2020,38337.75
7656012,57207,3,02 November 2020,7,03 November 2020,14 November 2020,316
7656013,57180,4,02 November 2020,7,09 November 2020,10 November 2020,8813.61
7656014,57230,3,02 November 2020,2,04 November 2020,15 November 2020,9772
7656015,57200,6,02 November 2020,7,03 November 2020,06 November 2020,24253
7656016,57115,4,02 November 2020,8,10 November 2020,12 November 2020,27470.7
7656017,57100,5,02 November 2020,6,04 November 2020,22 November 2020,27204
7656018,57278,6,02 November 2020,7,11 November 2020,24 November 2020,2160
7656019,57201,4,03 November 2020,3,04 November 2020,14 November 2020,19277.658
7656020,57232,4,03 November 2020,5,11 November 2020,16 November 2020,17553.195
7656021,57276,4,03 November 2020,2,04 November 2020,22 November 2020,17302.05
7656022,57264,3,03 November 2020,4,06 November 2020,20 November 2020,5383
7656023,57111,4,03 November 2020,5,05 November 2020,17 November 2020,357.696
7656024,57104,4,04 November 2020,4,13 November 2020,30 November 2020,2305.8
7656025,57181,5,04 November 2020,7,07 November 2020,16 November 2020,3802
7656026,57168,4,04 November 2020,3,05 November 2020,11 November 2020,18381.915
7656027,57089,2,04 November 2020,3,06 November 2020,11 November 2020,9655.3
7656028,57114,4,04 November 2020,5,14 November 2020,30 November 2020,18795.51
7656029,57088,3,05 November 2020,7,15 November 2020,26 November 2020,50986
7656030,57266,4,05 November 2020,7,13 November 2020,18 November 2020,6992.1
7656031,57208,3,05 November 2020,2,12 November 2020,20 November 2020,22193.72
7656032,57278,5,05 November 2020,2,13 November 2020,24 November 2020,20566.6
7656033,57141,5,06 November 2020,7,13 November 2020,15 November 2020,1678
7656034,57218,4,06 November 2020,1,09 November 2020,23 November 2020,12116.61
7656035,57101,4,07 November 2020,2,14 November 2020,19 November 2020,29638.8
7656036,57090,4,07 November 2020,2,11 November 2020,23 November 2020,1972.35
7656037,57136,4,07 November 2020,6,10 November 2020,15 November 2020,7559.1
7656038,57236,4,07 November 2020,1,12 November 2020,28 November 2020,20347.074
7656039,57127,6,07 November 2020,3,14 November 2020,28 November 2020,45280.11
7656040,57216,4,08 November 2020,6,15 November 2020,16 November 2020,10022.4
7656041,57100,4,08 November 2020,1,12 November 2020,18 November 2020,17289.99
7656042,57193,4,08 November 2020,8,13 November 2020,27 November 2020,7335
7656043,57147,4,08 November 2020,2,17 November 2020,03 December 2020,30415.725
7656044,57217,1,08 November 2020,4,11 November 2020,30 November 2020,8276.04
7656045,57204,4,09 November 2020,4,12 November 2020,30 November 2020,6095.025
7656046,57242,4,10 November 2020,7,11 November 2020,25 November 2020,4635.9
7656047,57271,3,10 November 2020,5,12 November 2020,22 November 2020,714
7656048,57279,4,10 November 2020,1,18 November 2020,19 November 2020,13176.45
7656049,57146,6,10 November 2020,6,17 November 2020,01 December 2020,6752
7656050,57131,5,10 November 2020,1,18 November 2020,20 November 2020,28153.75
7656051,57249,4,11 November 2020,8,19 November 2020,26 November 2020,24359.076
7656052,57259,4,11 November 2020,1,20 November 2020,25 November 2020,10577.7
7656053,57132,4,11 November 2020,7,17 November 2020,04 December 2020,4941
7656054,57225,4,11 November 2020,1,17 November 2020,06 December 2020,2055.6
7656055,57253,4,11 November 2020,6,20 November 2020,02 December 2020,42994.8
7656056,57273,5,11 November 2020,1,18 November 2020,03 December 2020,33152.2
7656057,57264,4,12 November 2020,1,13 November 2020,14 November 2020,11043.72
7656058,57260,4,12 November 2020,1,21 November 2020,29 November 2020,10310.4
7656059,57201,3,12 November 2020,8,13 November 2020,21 November 2020,21260.3
7656060,57239,4,12 November 2020,7,18 November 2020,25 November 2020,15129.18
7656061,57198,3,13 November 2020,6,14 November 2020,03 December 2020,10658.82
7656062,57213,4,13 November 2020,1,17 November 2020,05 December 2020,11504.88
7656063,57095,6,14 November 2020,3,17 November 2020,29 November 2020,18613
7656064,57176,1,14 November 2020,1,21 November 2020,25 November 2020,2030.4
7656065,57092,6,14 November 2020,3,22 November 2020,12 December 2020,10592.8
7656066,57171,3,14 November 2020,2,20 November 2020,25 November 2020,54167.93
7656067,57235,5,15 November 2020,2,21 November 2020,08 December 2020,25665.5
7656068,57171,4,15 November 2020,5,24 November 2020,29 November 2020,21363.48
7656069,57214,6,15 November 2020,7,16 November 2020,04 December 2020,18102
7656070,57240,4,16 November 2020,1,24 November 2020,04 December 2020,31433.85
7656071,57267,4,16 November 2020,8,19 November 2020,20 November 2020,6096.6
7656072,57218,4,17 November 2020,6,27 November 2020,30 November 2020,27787.32
7656073,57270,4,17 November 2020,3,27 November 2020,09 December 2020,1150.74
7656074,57276,3,17 November 2020,7,22 November 2020,28 November 2020,22849.6
7656075,57187,5,17 November 2020,2,23 November 2020,27 November 2020,25147.5
7656076,57203,4,18 November 2020,4,23 November 2020,03 December 2020,7834.86
7656077,57179,5,18 November 2020,8,28 November 2020,05 December 2020,33987.8
7656078,57198,4,19 November 2020,4,22 November 2020,29 November 2020,9635.4
7656079,57139,4,20 November 2020,5,22 November 2020,26 November 2020,1965.6
7656080,57278,3,20 November 2020,6,28 November 2020,06 December 2020,8465
7656081,57188,6,21 November 2020,8,28 November 2020,16 December 2020,28967.5
7656082,57232,4,21 November 2020,8,26 November 2020,12 December 2020,15979.14
7656083,57285,4,21 November 2020,5,30 November 2020,20 December 2020,13677.075
7656084,57092,4,22 November 2020,2,29 November 2020,05 December 2020,1158.3
7656085,57253,1,22 November 2020,1,24 November 2020,10 December 2020,22795.713
7656086,57219,4,22 November 2020,7,26 November 2020,11 December 2020,12752.325
7656087,57143,4,23 November 2020,6,25 November 2020,04 December 2020,26816.265
7656088,57140,4,23 November 2020,3,24 November 2020,26 November 2020,24443.1
7656089,57234,5,23 November 2020,2,30 November 2020,06 December 2020,6840
7656090,57280,4,23 November 2020,6,29 November 2020,09 December 2020,9289.053
7656091,57263,5,24 November 2020,5,03 December 2020,09 December 2020,39805
7656092,57173,4,24 November 2020,1,25 November 2020,11 December 2020,8823.6
7656093,57237,5,24 November 2020,2,03 December 2020,14 December 2020,3517
7656094,57250,4,24 November 2020,5,04 December 2020,15 December 2020,35878.95
7656095,57194,4,24 November 2020,8,03 December 2020,18 December 2020,10606.5
7656096,57213,4,25 November 2020,7,04 December 2020,05 December 2020,2799
7656097,57252,5,25 November 2020,3,02 December 2020,17 December 2020,41536
7656098,57207,4,26 November 2020,7,06 December 2020,24 December 2020,1431
7656099,57231,6,26 November 2020,5,29 November 2020,04 December 2020,20943.2
7656100,57256,4,27 November 2020,7,29 November 2020,16 December 2020,9756.18
7656101,57159,4,27 November 2020,6,04 December 2020,16 December 2020,26905.5
7656102,57242,4,28 November 2020,7,02 December 2020,18 December 2020,31632.3
7656103,57124,6,28 November 2020,5,29 November 2020,08 December 2020,9918.88
7656104,57255,4,28 November 2020,7,29 November 2020,11 December 2020,20332.35
7656105,57224,5,28 November 2020,4,08 December 2020,22 December 2020,39147
7656106,57230,6,28 November 2020,4,06 December 2020,25 December 2020,36035.25
7656107,57086,3,29 November 2020,8,04 December 2020,20 December 2020,9165
7656108,57205,6,29 November 2020,8,04 December 2020,22 December 2020,21852.2
7656109,57273,3,29 November 2020,5,01 December 2020,04 December 2020,6591
7656110,57256,5,29 November 2020,7,02 December 2020,12 December 2020,11539.9
7656111,57264,5,29 November 2020,6,30 November 2020,20 December 2020,7607.25
7656112,57259,4,30 November 2020,2,04 December 2020,14 December 2020,7200
7656113,57174,3,30 November 2020,3,08 December 2020,24 December 2020,22481.2
7656114,57126,5,30 November 2020,8,07 December 2020,10 December 2020,54566.5
7656115,57131,4,30 November 2020,4,05 December 2020,13 December 2020,26167.05
7656116,57273,3,01 December 2020,4,03 December 2020,04 December 2020,19616
7656117,57281,4,01 December 2020,5,10 December 2020,23 December 2020,20414.1225
7656118,57255,3,01 December 2020,2,11 December 2020,20 December 2020,19121
7656119,57226,5,02 December 2020,3,05 December 2020,07 December 2020,23535.2
7656120,57258,4,02 December 2020,1,06 December 2020,26 December 2020,8511.981
7656121,57224,3,03 December 2020,8,07 December 2020,20 December 2020,7125
7656122,57285,3,03 December 2020,8,06 December 2020,26 December 2020,37378.9
7656123,57213,2,03 December 2020,4,13 December 2020,14 December 2020,30381.75
7656124,57218,6,04 December 2020,8,05 December 2020,25 December 2020,33573.4
7656125,57218,3,05 December 2020,4,11 December 2020,12 December 2020,50316.3
